"handle","name","content","replies","retweets","favorite","unix_timestamp","date","url","search_url","hashtags"
"@shellysherrchen","Shellys Gassibegleiter","@potttinte Ich hab nen Balkon, da kann die Drone anfliegen.","1","0","1","1587386115000","20 Apr 2020","shellysherrchen/status/1252214243136585735","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@EureosCriss","Jep Sgarbatello 🇮🇹🗽🆓🇺🇸","@Tizzy44196287 I poliziotti Potevano lanciargli contro il Drone-Robot Drone-Robot Si trasforma in un razzo missile Con circuiti di mille valvole Tra le stelle sprinta e va. Mangia libri di cibernetica Insalate di matematica E a giocar su Marte va.","0","0","0","1587385568000","20 Apr 2020","EureosCriss/status/1252211949917569024","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@vshurricane","v","@stylesversse Eu ia querer um drone pra acompanhar, eu q n ia correr","1","0","0","1587386939000","20 Apr 2020","vshurricane/status/1252217701919047680","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@Droneydroneface","Drone","slimes are eggs","0","0","0","1587387187000","20 Apr 2020","Droneydroneface/status/1252218742282559488","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@BreitbartNews","Breitbart News","Actress and left-wing activist Bette Midler declared late Friday evening that President Donald Trump has “30,000 corpses” on his hands as a result of his response to the Chinese coronavirus. https://t.co/qAVxJRFc6z","2983","397","1048","1587294096000","19 Apr 2020","BreitbartNews/status/1251828289133588484","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@boom_shtick","MW","@DazPayton @topcat66832471 @RT_com They even have experience with US drone takedowns at very high levels of leadership. https://t.co/hrG7nlvjo1","0","0","0","1587385598000","20 Apr 2020","boom_shtick/status/1252212074794692609","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@Aimen06","Aïmen","@pbeyssac @framaka C'est combien l'autonomie du drone déjà apres pourquoi avoir pris des drones @DJIGlobal et pas @Parrot","1","0","0","1587385669000","20 Apr 2020","Aimen06/status/1252212375488430081","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@dronechris75","Chris Drone","Trump Keeps Talking. Some Republicans Don’t Like What They’re Hearing. https://t.co/gxl8JjVFrM","0","0","0","1587386314000","20 Apr 2020","dronechris75/status/1252215079162064896","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@vivenandha","vivenandha","Coimbatore 100 ft. Road! Empty roads are seen through drones, But I am sure you all will enjoy the beauty of sky ! #sky #beauty #mobileclick #lockdown https://t.co/rel5tDant6","0","0","0","1587386892000","20 Apr 2020","vivenandha/status/1252217501703962624","https://twitter.com/search?lang=en&q=drone&src=typed_query","sky | beauty | mobileclick | lockdown"
"@sharpsword932","Türk Kalkanı","Turkish drones flip the balance of power in Libya and destroy Hafter. https://t.co/KF3QJFuiUN","0","0","0","1587386275000","20 Apr 2020","sharpsword932/status/1252214915303079939","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@ArtemisPapapav2","Artemis Papapavlou","Πληροφορίες φέρουν το Ισραήλ να παρέδωσε μέσω των ΗΑΕ στον Χαφτάρ σύστημα ηλεκτρονικού πολέμου για να “κατεβάζουν” τα τουρκικά drone που έχουν κάνει πλέον αισθητή την παρουσία τους πάνω από τον λιβυκό ουρανό. Άλλη μια φάπα στο Ερντογάν https://t.co/tf81UmEApQ","2","3","6","1587386469000","20 Apr 2020","ArtemisPapapav2/status/1252215728792535040","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@flash_espanol","Crypto News Flash Español","IOTA Open Marketplace: Prueba de concepto para el sistema de entrega de drones #iota #miota https://t.co/gZgo0iejF0","0","0","0","1587387568000","20 Apr 2020","flash_espanol/status/1252220338269827074","https://twitter.com/search?lang=en&q=drone&src=typed_query","iota | miota"
"@Langertruth","Johnsin Langer","@FAASafetyBrief @FAA - Any way to track drones to make sure DRONES are not dumping bio-terroristic viruses on our country, especially at night? I've seen a few hovering in place at night. This should be of paramount concern to your agency. Thanks!","0","0","0","1587387077000","20 Apr 2020","Langertruth/status/1252218279621509120","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@CLengineering1","Centerline Engineering & Consult LLC","#throwback to that time our team got some aerial surveying done in Kermit, Tx. 😎👏 . . . . . . . #internships #engineering #drone #droneinternship #engineeringstudents #engineeringstudent #paidinternship #hiring… https://t.co/2FhKrGXMqC","0","0","0","1587385820000","20 Apr 2020","CLengineering1/status/1252213006026461185","https://twitter.com/search?lang=en&q=drone&src=typed_query","throwback | internships | engineering | drone | droneinternship | engineeringstudents | engineeringstudent | paidinternship | hiring"
"@tonydeli7","Antonis Deligiannis","Silence of symmetry #drone #photography #sky #sea #clouds #reflection #symmetry #mirror #dji #mavic #mavic #StayHomeStayCreative #QuarantineActivities #photo https://t.co/LOc72OT1Ac","0","0","0","1587387022000","20 Apr 2020","tonydeli7/status/1252218049245130759","https://twitter.com/search?lang=en&q=drone&src=typed_query","drone | photography | sky | sea | clouds | reflection | symmetry | mirror | dji | mavic | mavic | StayHomeStayCreative | QuarantineActivities | photo"
"@RonTyle50395851","Ron Tyler","@GreyTonka Hey while your at it, keep an eye out for those Chinese drones, watching our movements..just saying","1","0","0","1587385917000","20 Apr 2020","RonTyle50395851/status/1252213415797497857","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@Shhhh83205871","Shhhh","@ReviewVayu I'm not calling 228 useless, but it's role in our fleet is useless. Everything has a limit.. We cannot use 228 for recon in today's time.. US navy is testing X47b, plaaf is testing supersonic drones for multipurpose which could be used by PLAN.. Is Indian navy sleeping?","1","0","0","1587386061000","20 Apr 2020","Shhhh83205871/status/1252214018389028864","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@Ltd_19","𝕮𝖆𝖘𝖍𝖒𝖊𝖗𝖊🇿🇦","I think we should occupy drones..","0","0","0","1587387185000","20 Apr 2020","Ltd_19/status/1252218731004125185","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@GregoryGeorgeM1","Gregory George Miller","@Jordan_Sather_ Its a felony to shhot down a drone","0","0","0","1587387623000","20 Apr 2020","GregoryGeorgeM1/status/1252220568159440899","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@deathstarFPO","Unmanned Drone","@sacmom3 @robbrak @richardmarx https://t.co/QDMqgeFARt","0","0","0","1587385826000","20 Apr 2020","deathstarFPO/status/1252213033243488257","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@bgiuffra","Bruno Giuffra","Dejo este video por aquí para los incrédulos , temerosos y enemigos de la tecnología...https://t.co/AMrdpYNCry Esto viene inevitablemente en el mundo. Libre de accidentes? solo el pensamiento..para todo lo demás , siempre hay riesgos. En todo. Pero donde hay menos? Moto o drone?","0","1","2","1587387253000","20 Apr 2020","bgiuffra/status/1252219015650521088","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@Quadragenarian","Paul Taylor-Greaves","@HonoriaPlum Hi. I was wondering if you know which books are in the Hutchinson Drones Omnibus? If not, any ideas if there’s a resource? I’m trying to find out what was in each of their many omnibus editions. It’s harder to discover than you might think! #Wodehouse","0","0","0","1587387177000","20 Apr 2020","Quadragenarian/status/1252218698020028416","https://twitter.com/search?lang=en&q=drone&src=typed_query","Wodehouse"
"@xiaomichollos","Xiaomi Chollos","Drone Xiaomi - 205€ #banggood Xiaomi Fimi A3 solo 205€ (PVP: +262€) Cámara 1080p sensor Sony, alcance 1km, autonomía 25min, puerto DIY, y varios modos de vuelo Cupón: BGFIMIA3Q > Almacen CZ Europa https://t.co/Ev1YTRo3N5 Visto en @xiaomichollo","0","0","0","1587387782000","20 Apr 2020","xiaomichollos/status/1252221235007799298","https://twitter.com/search?lang=en&q=drone&src=typed_query","banggood"
"@depe20","d3nnis","Involuntary spraying of citizens and cities. What the hell? Who guarantees it’s not something else? #qanon #WWG1WGA_WORLDWIDE #WWG1WGA Spain to unleash swarms of disinfectant-spraying DRONES to battle coronavirus as death toll nears 21,000 – The Sun https://t.co/0rHdy8vhv6","0","0","0","1587387102000","20 Apr 2020","depe20/status/1252218385099874305","https://twitter.com/search?lang=en&q=drone&src=typed_query","qanon | WWG1WGA_WORLDWIDE | WWG1WGA"
"@mikeafolarin","AFOLARIN","Documenting the Lockdown from the eyes of drone was absolute fun. Let me know if you recognize these places without the usual Lagos traffic. #Island #lagoslockdown https://t.co/fNCXBO4LoI","0","1","3","1587385961000","20 Apr 2020","mikeafolarin/status/1252213599042445313","https://twitter.com/search?lang=en&q=drone&src=typed_query","Island | lagoslockdown"
"@LaLaDollsToys","LaLa Dolls Toys","Remote Control Toys - SYMA S111G 3.5CH Mini Drone Simulation Army RC Helicopters Coast Guard Choppers Military Toys for Baby. ORDER 👇👉 https://t.co/oPGGvwM21O https://t.co/pzT0YWuIWV","0","0","0","1587385805000","20 Apr 2020","LaLaDollsToys/status/1252212942919122950","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@ashley_scott19","Ashley Scott","@USNavy @USNavyEurope Keep a drone nearby and do the same to them with a drone if they want to engage then fire away","0","0","2","1587385995000","20 Apr 2020","ashley_scott19/status/1252213739769729029","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@C_L_E_A_R_b0t","C L E A R","mis dedos son drones de mezclilla 😴","0","0","0","1587386403000","20 Apr 2020","C_L_E_A_R_b0t/status/1252215453168144384","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@GreyTonka","GreyTonka","@RonTyle50395851 No drones out here, would get shot down","1","0","0","1587386452000","20 Apr 2020","GreyTonka/status/1252215656814166017","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@DjDrone_410","𝐒𝐭𝐮𝐚𝐫𝐭","lofi hip hop radio - beats to sleep/chill to https://t.co/eAb1MyoGtt via @YouTube","0","0","1","1587385791000","20 Apr 2020","DjDrone_410/status/1252212885230481410","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@RocketQueen__75","M 🍀💚","@Allanvrs1980 😂 Send ya drone here n I’m that friend 😂🍀💚","1","0","1","1587386781000","20 Apr 2020","RocketQueen__75/status/1252217038455668736","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@silayagmurx","Sıla","iki dakika cama çıktık kafamın üstünden drone geçti aq düzgün kullanın şunu","0","0","2","1587386808000","20 Apr 2020","silayagmurx/status/1252217152674955265","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@ReaganRedState","Reagan Collective","@MattWalshBlog I wonder if drones will spy on @SpeakerPelosi working on her backyard tan while the rest of the world goes up in flames 🤔 #PelosiHatesAmericans","0","0","0","1587386865000","20 Apr 2020","ReaganRedState/status/1252217388386275338","https://twitter.com/search?lang=en&q=drone&src=typed_query","PelosiHatesAmericans"
"@deathstarFPO","Unmanned Drone","@marcorubio https://t.co/Gi3NvST1mO","0","0","0","1587387335000","20 Apr 2020","deathstarFPO/status/1252219361265319936","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@kyledstuart","Kyle Stuart","Flying drones! delivery drones! No I don’t have a credit card! @mashable https://t.co/j2HrC3Hinf","0","0","0","1587387357000","20 Apr 2020","kyledstuart/status/1252219454408327173","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@deathstarFPO","Unmanned Drone","@TrueFactsStated Kudos to her for calling out that his ban was only on Chinese Nationals. But why has no one countered his claim by saying ""if your ban was so effective why do we have the most cases in the world right now?""","0","0","1","1587385645000","20 Apr 2020","deathstarFPO/status/1252212272069595138","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@taxidromos24","taxidromos24","Τι καταγράφει η Αστυνομία με τα drones (βίντεο) https://t.co/iEvQirglEW","0","0","0","1587387625000","20 Apr 2020","taxidromos24/status/1252220576594345984","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@akerim23","A.Kerim Kantarcıoğlu","Sultanbeyli'de sokağa çıkma kısıtlaması nedeniyle evinde oturan bir vatandaşın, dışarıda bekleyen özel harekat polislerine drone ile çikolata ikramında. https://t.co/OGtiizcNop","0","0","0","1587386984000","20 Apr 2020","akerim23/status/1252217890645987329","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@spigaro","Drone","@Ria_gatt Αν δε βοηθήσουμε το συνάνθρωπο αυτές τις δύσκολες μέρες τότε πότε ?","0","1","1","1587386014000","20 Apr 2020","spigaro/status/1252213822540206080","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
"@DroneOwnerWa","Doug Cox","#Turnbull https://t.co/WwFgx3kJsb just saying... https://t.co/mkMzJsm8r3","0","0","0","1587385967000","20 Apr 2020","DroneOwnerWa/status/1252213623532879874","https://twitter.com/search?lang=en&q=drone&src=typed_query","Turnbull"
"@news_cyp","news-cy","The Cyprus Police today announced that they have been deploying police drones, to monitor the public, to ensure that Corona controls are enforced. #cyprus #drone #police https://t.co/R8hd6UDpon https://t.co/4D1f1eLOWd","0","0","0","1587386715000","20 Apr 2020","news_cyp/status/1252216760079695872","https://twitter.com/search?lang=en&q=drone&src=typed_query","cyprus | drone | police"
"@AQUAB23","SereneAquamarine","Drones https://t.co/V46z8ahEml","1","0","0","1587385896000","20 Apr 2020","AQUAB23/status/1252213326031073280","https://twitter.com/search?lang=en&q=drone&src=typed_query",""
